"10/12/2012 01:00:00 AM","AcadiaU:SEM-NCE22/Programming.SEM-NCE22.MISC.ELEC-MTR.Consumption (Trend1)","SEM-NCE22.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","1513 kWh",
"10/12/2012 01:00:00 AM","AcadiaU:CRO-NCE17/Programming.CRO-NCE17.MISC.ELEC-MTR.Consumption (Trend1)","CRO-NCE17.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","8974 kWh",
"10/12/2012 01:00:00 AM","AcadiaU:EAT-NCE18/Programming.EAT-NCE18.MISC.ELECT-MTR.Consumption (Trend1)","EAT-NCE18.MISC.ELECT-MTR.Consumption (Trend1)","Reliable","8918 kWh",
"10/12/2012 01:00:00 AM","AcadiaU:CHI-NCE26/Programming.CHI-NCE26.MISC.ELECT-MTR.Consumption (Trend1)","CHI-NCE26.MISC.ELECT-MTR.Consumption (Trend1)","Reliable","6840 kWh",
"10/12/2012 01:00:00 AM","AcadiaU:UNH-NCE06/Programming.UNH-NCE06.MISC.ELEC-MTR.Consumption (Trend1)","UNH-NCE06.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","16716 kWh",
"10/12/2012 01:00:00 AM","AcadiaU:RHO-NCE05/Programming.RHO-NCE05.MISC.ELEC-MTR.Consumption (Trend1)","RHO-NCE05.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","930 kWh",
"10/12/2012 01:00:00 AM","AcadiaU:BAC-NAE14/Programming.BAC-NAE14.MISC.ELEC-MTR.Consumption (Trend1)","BAC-NAE14.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","6100 kWh",
"10/12/2012 01:00:00 AM","AcadiaU:WHE-NCE16/Programming.WHE-NCE16.MISC.ELEC-MTR.Consumption (Trend1)","WHE-NCE16.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","22896 kWh",
"10/12/2012 01:00:00 AM","AcadiaU:MAN-NCE20/Programming.MAN-NCE20.MISC.ELEC-MTR.Consumption (Trend1)","MAN-NCE20.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","996 kWh",
"10/12/2012 01:00:00 AM","AcadiaU:CUT-NCE29/Programming.CUT-NCE29.MISC.ELEC-MTR.Consumption (Trend1)","CUT-NCE29.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","10316 kWh",
"10/12/2012 01:00:00 AM","AcadiaU:RRG-NAE02/Programming.RRG-NAE02.MISC.ELEC-MTR.Consumption (Trend1)","RRG-NAE02.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","2500 kWh",
"10/12/2012 01:00:00 AM","AcadiaU:DEN-NCE27/Programming.DEN-NCE27.MISC.ELEC-MTR.Consumption (Trend1)","DEN-NCE27.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","7667 kWh",
"10/12/2012 01:00:00 AM","AcadiaU:HOR-NCE08/Programming.HOR-NCE08.MISC.ELEC-MTR.Consumption (Trend1)","HOR-NCE08.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","1764 kWh",
"10/12/2012 01:00:00 AM","AcadiaU:WMH-NCE25/Programming.WMH-NCE25.MISC.ELEC-MTR-1.Consumption (Trend1)","WMH-NCE25.MISC.ELEC-MTR-1.Consumption (Trend1)","Reliable","0 kWh",
"10/12/2012 01:00:00 AM","AcadiaU:WIL-NCE24/Programming.WIL-NCE24.MISC.ELEC-MTR.Consumption (Trend1)","WIL-NCE24.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","1048 kWh",
"10/12/2012 01:00:00 AM","AcadiaU:CAR-NCE04/Programming.CAR-NCE04.MISC.ELEC-MTR.Consumption (Trend1)","CAR-NCE04.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","3396 kWh",
"10/12/2012 01:00:00 AM","AcadiaU:VML-NAE15/Programming.VML-NAE15.MISC.ELEC-MTR.Consumption (Trend1)","VML-NAE15.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","18664 kWh",
"10/12/2012 01:00:00 AM","AcadiaU:EMM-NCE19/Programming.EMM-NCE19.MISC.ELEC-MTR.Consumption (Trend1)","EMM-NCE19.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","320 kWh",
"10/12/2012 12:57:58 AM","AcadiaU:ELL-NAE03/Programming.ELL-NAE03.MISC.ELEC-MTR.Consumption (Trend1)","ELL-NAE03.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","14528 kWh",
"10/12/2012 12:55:58 AM","AcadiaU:ELL-NAE03/Programming.ELL-NAE03.MISC.ELEC-MTR.Consumption (Trend1)","ELL-NAE03.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","14526 kWh",
"10/12/2012 12:53:58 AM","AcadiaU:ELL-NAE03/Programming.ELL-NAE03.MISC.ELEC-MTR.Consumption (Trend1)","ELL-NAE03.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","14524 kWh",
"10/12/2012 12:51:08 AM","AcadiaU:CHP-NCE11/Programming.ELEC-MTR-CHP.Consumption (Trend1)","ELEC-MTR-CHP.Consumption (Trend1)","Reliable","4812 kWh",
"10/12/2012 12:50:58 AM","AcadiaU:ELL-NAE03/Programming.ELL-NAE03.MISC.ELEC-MTR.Consumption (Trend1)","ELL-NAE03.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","14522 kWh",
"10/12/2012 12:48:58 AM","AcadiaU:ELL-NAE03/Programming.ELL-NAE03.MISC.ELEC-MTR.Consumption (Trend1)","ELL-NAE03.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","14520 kWh",
"10/12/2012 12:45:58 AM","AcadiaU:ELL-NAE03/Programming.ELL-NAE03.MISC.ELEC-MTR.Consumption (Trend1)","ELL-NAE03.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","14518 kWh",
"10/12/2012 12:43:58 AM","AcadiaU:ELL-NAE03/Programming.ELL-NAE03.MISC.ELEC-MTR.Consumption (Trend1)","ELL-NAE03.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","14516 kWh",
"10/12/2012 12:41:08 AM","AcadiaU:CHP-NCE11/Programming.ELEC-MTR-CHP.Consumption (Trend1)","ELEC-MTR-CHP.Consumption (Trend1)","Reliable","4808 kWh",
"10/12/2012 12:40:58 AM","AcadiaU:ELL-NAE03/Programming.ELL-NAE03.MISC.ELEC-MTR.Consumption (Trend1)","ELL-NAE03.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","14514 kWh",
"10/12/2012 12:38:58 AM","AcadiaU:ELL-NAE03/Programming.ELL-NAE03.MISC.ELEC-MTR.Consumption (Trend1)","ELL-NAE03.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","14512 kWh",
"10/12/2012 12:35:58 AM","AcadiaU:ELL-NAE03/Programming.ELL-NAE03.MISC.ELEC-MTR.Consumption (Trend1)","ELL-NAE03.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","14510 kWh",
"10/12/2012 12:33:58 AM","AcadiaU:ELL-NAE03/Programming.ELL-NAE03.MISC.ELEC-MTR.Consumption (Trend1)","ELL-NAE03.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","14508 kWh",
"10/12/2012 12:32:08 AM","AcadiaU:CHP-NCE11/Programming.ELEC-MTR-CHP.Consumption (Trend1)","ELEC-MTR-CHP.Consumption (Trend1)","Reliable","4804 kWh",
"10/12/2012 12:31:58 AM","AcadiaU:ELL-NAE03/Programming.ELL-NAE03.MISC.ELEC-MTR.Consumption (Trend1)","ELL-NAE03.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","14506 kWh",
"10/12/2012 12:30:00 AM","AcadiaU:SEM-NCE22/Programming.SEM-NCE22.MISC.ELEC-MTR.Consumption (Trend1)","SEM-NCE22.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","1509 kWh",
"10/12/2012 12:30:00 AM","AcadiaU:CRO-NCE17/Programming.CRO-NCE17.MISC.ELEC-MTR.Consumption (Trend1)","CRO-NCE17.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","8944 kWh",
"10/12/2012 12:30:00 AM","AcadiaU:EAT-NCE18/Programming.EAT-NCE18.MISC.ELECT-MTR.Consumption (Trend1)","EAT-NCE18.MISC.ELECT-MTR.Consumption (Trend1)","Reliable","8900 kWh",
"10/12/2012 12:30:00 AM","AcadiaU:CHI-NCE26/Programming.CHI-NCE26.MISC.ELECT-MTR.Consumption (Trend1)","CHI-NCE26.MISC.ELECT-MTR.Consumption (Trend1)","Reliable","6824 kWh",
"10/12/2012 12:30:00 AM","AcadiaU:UNH-NCE06/Programming.UNH-NCE06.MISC.ELEC-MTR.Consumption (Trend1)","UNH-NCE06.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","16692 kWh",
"10/12/2012 12:30:00 AM","AcadiaU:RHO-NCE05/Programming.RHO-NCE05.MISC.ELEC-MTR.Consumption (Trend1)","RHO-NCE05.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","930 kWh",
"10/12/2012 12:30:00 AM","AcadiaU:BAC-NAE14/Programming.BAC-NAE14.MISC.ELEC-MTR.Consumption (Trend1)","BAC-NAE14.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","6090 kWh",
"10/12/2012 12:30:00 AM","AcadiaU:WHE-NCE16/Programming.WHE-NCE16.MISC.ELEC-MTR.Consumption (Trend1)","WHE-NCE16.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","22864 kWh",
"10/12/2012 12:30:00 AM","AcadiaU:MAN-NCE20/Programming.MAN-NCE20.MISC.ELEC-MTR.Consumption (Trend1)","MAN-NCE20.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","996 kWh",
"10/12/2012 12:30:00 AM","AcadiaU:CUT-NCE29/Programming.CUT-NCE29.MISC.ELEC-MTR.Consumption (Trend1)","CUT-NCE29.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","10288 kWh",
"10/12/2012 12:30:00 AM","AcadiaU:RRG-NAE02/Programming.RRG-NAE02.MISC.ELEC-MTR.Consumption (Trend1)","RRG-NAE02.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","2496 kWh",
"10/12/2012 12:30:00 AM","AcadiaU:DEN-NCE27/Programming.DEN-NCE27.MISC.ELEC-MTR.Consumption (Trend1)","DEN-NCE27.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","7653 kWh",
"10/12/2012 12:30:00 AM","AcadiaU:HOR-NCE08/Programming.HOR-NCE08.MISC.ELEC-MTR.Consumption (Trend1)","HOR-NCE08.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","1762 kWh",
"10/12/2012 12:30:00 AM","AcadiaU:WMH-NCE25/Programming.WMH-NCE25.MISC.ELEC-MTR-1.Consumption (Trend1)","WMH-NCE25.MISC.ELEC-MTR-1.Consumption (Trend1)","Reliable","0 kWh",
"10/12/2012 12:30:00 AM","AcadiaU:WIL-NCE24/Programming.WIL-NCE24.MISC.ELEC-MTR.Consumption (Trend1)","WIL-NCE24.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","1046 kWh",
"10/12/2012 12:30:00 AM","AcadiaU:CAR-NCE04/Programming.CAR-NCE04.MISC.ELEC-MTR.Consumption (Trend1)","CAR-NCE04.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","3390 kWh",
"10/12/2012 12:30:00 AM","AcadiaU:VML-NAE15/Programming.VML-NAE15.MISC.ELEC-MTR.Consumption (Trend1)","VML-NAE15.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","18664 kWh",
"10/12/2012 12:30:00 AM","AcadiaU:EMM-NCE19/Programming.EMM-NCE19.MISC.ELEC-MTR.Consumption (Trend1)","EMM-NCE19.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","319.5 kWh",
"10/12/2012 12:28:59 AM","AcadiaU:ELL-NAE03/Programming.ELL-NAE03.MISC.ELEC-MTR.Consumption (Trend1)","ELL-NAE03.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","14504 kWh",
"10/12/2012 12:26:59 AM","AcadiaU:ELL-NAE03/Programming.ELL-NAE03.MISC.ELEC-MTR.Consumption (Trend1)","ELL-NAE03.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","14502 kWh",
"10/12/2012 12:23:59 AM","AcadiaU:ELL-NAE03/Programming.ELL-NAE03.MISC.ELEC-MTR.Consumption (Trend1)","ELL-NAE03.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","14500 kWh",
"10/12/2012 12:23:08 AM","AcadiaU:CHP-NCE11/Programming.ELEC-MTR-CHP.Consumption (Trend1)","ELEC-MTR-CHP.Consumption (Trend1)","Reliable","4800 kWh",
"10/12/2012 12:21:59 AM","AcadiaU:ELL-NAE03/Programming.ELL-NAE03.MISC.ELEC-MTR.Consumption (Trend1)","ELL-NAE03.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","14498 kWh",
"10/12/2012 12:18:59 AM","AcadiaU:ELL-NAE03/Programming.ELL-NAE03.MISC.ELEC-MTR.Consumption (Trend1)","ELL-NAE03.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","14496 kWh",
"10/12/2012 12:16:59 AM","AcadiaU:ELL-NAE03/Programming.ELL-NAE03.MISC.ELEC-MTR.Consumption (Trend1)","ELL-NAE03.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","14494 kWh",
"10/12/2012 12:14:08 AM","AcadiaU:CHP-NCE11/Programming.ELEC-MTR-CHP.Consumption (Trend1)","ELEC-MTR-CHP.Consumption (Trend1)","Reliable","4796 kWh",
"10/12/2012 12:13:59 AM","AcadiaU:ELL-NAE03/Programming.ELL-NAE03.MISC.ELEC-MTR.Consumption (Trend1)","ELL-NAE03.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","14492 kWh",
"10/12/2012 12:11:59 AM","AcadiaU:ELL-NAE03/Programming.ELL-NAE03.MISC.ELEC-MTR.Consumption (Trend1)","ELL-NAE03.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","14490 kWh",
"10/12/2012 12:09:59 AM","AcadiaU:ELL-NAE03/Programming.ELL-NAE03.MISC.ELEC-MTR.Consumption (Trend1)","ELL-NAE03.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","14488 kWh",
"10/12/2012 12:06:59 AM","AcadiaU:ELL-NAE03/Programming.ELL-NAE03.MISC.ELEC-MTR.Consumption (Trend1)","ELL-NAE03.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","14486 kWh",
"10/12/2012 12:04:59 AM","AcadiaU:ELL-NAE03/Programming.ELL-NAE03.MISC.ELEC-MTR.Consumption (Trend1)","ELL-NAE03.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","14484 kWh",
"10/12/2012 12:04:08 AM","AcadiaU:CHP-NCE11/Programming.ELEC-MTR-CHP.Consumption (Trend1)","ELEC-MTR-CHP.Consumption (Trend1)","Reliable","4792 kWh",
"10/12/2012 12:01:59 AM","AcadiaU:ELL-NAE03/Programming.ELL-NAE03.MISC.ELEC-MTR.Consumption (Trend1)","ELL-NAE03.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","14482 kWh",
"10/12/2012 12:00:00 AM","AcadiaU:SEM-NCE22/Programming.SEM-NCE22.MISC.ELEC-MTR.Consumption (Trend1)","SEM-NCE22.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","1506 kWh",
"10/12/2012 12:00:00 AM","AcadiaU:CRO-NCE17/Programming.CRO-NCE17.MISC.ELEC-MTR.Consumption (Trend1)","CRO-NCE17.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","8916 kWh",
"10/12/2012 12:00:00 AM","AcadiaU:EAT-NCE18/Programming.EAT-NCE18.MISC.ELECT-MTR.Consumption (Trend1)","EAT-NCE18.MISC.ELECT-MTR.Consumption (Trend1)","Reliable","8882 kWh",
"10/12/2012 12:00:00 AM","AcadiaU:CHI-NCE26/Programming.CHI-NCE26.MISC.ELECT-MTR.Consumption (Trend1)","CHI-NCE26.MISC.ELECT-MTR.Consumption (Trend1)","Reliable","6808 kWh",
"10/12/2012 12:00:00 AM","AcadiaU:UNH-NCE06/Programming.UNH-NCE06.MISC.ELEC-MTR.Consumption (Trend1)","UNH-NCE06.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","16656 kWh",
"10/12/2012 12:00:00 AM","AcadiaU:RHO-NCE05/Programming.RHO-NCE05.MISC.ELEC-MTR.Consumption (Trend1)","RHO-NCE05.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","928 kWh",
"10/12/2012 12:00:00 AM","AcadiaU:BAC-NAE14/Programming.BAC-NAE14.MISC.ELEC-MTR.Consumption (Trend1)","BAC-NAE14.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","6080 kWh",
"10/12/2012 12:00:00 AM","AcadiaU:WHE-NCE16/Programming.WHE-NCE16.MISC.ELEC-MTR.Consumption (Trend1)","WHE-NCE16.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","22832 kWh",
"10/12/2012 12:00:00 AM","AcadiaU:MAN-NCE20/Programming.MAN-NCE20.MISC.ELEC-MTR.Consumption (Trend1)","MAN-NCE20.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","994 kWh",
"10/12/2012 12:00:00 AM","AcadiaU:CUT-NCE29/Programming.CUT-NCE29.MISC.ELEC-MTR.Consumption (Trend1)","CUT-NCE29.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","10256 kWh",
"10/12/2012 12:00:00 AM","AcadiaU:RRG-NAE02/Programming.RRG-NAE02.MISC.ELEC-MTR.Consumption (Trend1)","RRG-NAE02.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","2490 kWh",
"10/12/2012 12:00:00 AM","AcadiaU:DEN-NCE27/Programming.DEN-NCE27.MISC.ELEC-MTR.Consumption (Trend1)","DEN-NCE27.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","7639 kWh",
"10/12/2012 12:00:00 AM","AcadiaU:HOR-NCE08/Programming.HOR-NCE08.MISC.ELEC-MTR.Consumption (Trend1)","HOR-NCE08.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","1759 kWh",
"10/12/2012 12:00:00 AM","AcadiaU:WMH-NCE25/Programming.WMH-NCE25.MISC.ELEC-MTR-1.Consumption (Trend1)","WMH-NCE25.MISC.ELEC-MTR-1.Consumption (Trend1)","Reliable","0 kWh",
"10/12/2012 12:00:00 AM","AcadiaU:WIL-NCE24/Programming.WIL-NCE24.MISC.ELEC-MTR.Consumption (Trend1)","WIL-NCE24.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","1044 kWh",
"10/12/2012 12:00:00 AM","AcadiaU:CAR-NCE04/Programming.CAR-NCE04.MISC.ELEC-MTR.Consumption (Trend1)","CAR-NCE04.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","3386 kWh",
"10/12/2012 12:00:00 AM","AcadiaU:VML-NAE15/Programming.VML-NAE15.MISC.ELEC-MTR.Consumption (Trend1)","VML-NAE15.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","18664 kWh",
"10/12/2012 12:00:00 AM","AcadiaU:EMM-NCE19/Programming.EMM-NCE19.MISC.ELEC-MTR.Consumption (Trend1)","EMM-NCE19.MISC.ELEC-MTR.Consumption (Trend1)","Reliable","319 kWh",